Record Length,2.500000e+03,,  -0.000000125000,   7.28000,
Sample Interval,1.000000e-10,,  -0.000000124900,   7.28000,
Trigger Point,1.250000000000e+03,,  -0.000000124800,   7.28000,
,,,  -0.000000124700,   7.36000,
,,,  -0.000000124600,   7.36000,
,,,  -0.000000124500,   7.36000,
Source,CH1,,  -0.000000124400,   7.36000,
Vertical Units,V,,  -0.000000124300,   7.36000,
Vertical Scale,2.000000e+00,,  -0.000000124200,   7.36000,
Vertical Offset,-3.680000e+00,,  -0.000000124100,   7.36000,
Horizontal Units,s,,  -0.000000124000,   7.36000,
Horizontal Scale,2.500000e-08,,  -0.000000123900,   7.36000,
Pt Fmt,Y,,  -0.000000123800,   7.36000,
Yzero,0.000000e+00,,  -0.000000123700,   7.36000,
Probe Atten,1.000000e+01,,  -0.000000123600,   7.36000,
Model Number,TDS1012B,,  -0.000000123500,   7.28000,
Serial Number,C063592,,  -0.000000123400,   7.28000,
Firmware Version,FV:v22.01,,  -0.000000123300,   7.28000,
,,,-00.000000123200,   7.28000,
,,,-00.000000123100,   7.28000,
,,,-00.000000123000,   7.20000,
,,,-00.000000122900,   7.20000,
,,,-00.000000122800,   7.20000,
,,,-00.000000122700,   7.20000,
,,,-00.000000122600,   7.12000,
,,,-00.000000122500,   7.12000,
,,,-00.000000122400,   7.12000,
,,,-00.000000122300,   7.04000,
,,,-00.000000122200,   7.04000,
,,,-00.000000122100,   7.04000,
,,,-00.000000122000,   6.96000,
,,,-00.000000121900,   6.96000,
,,,-00.000000121800,   6.88000,
,,,-00.000000121700,   6.88000,
,,,-00.000000121600,   6.80000,
,,,-00.000000121500,   6.80000,
,,,-00.000000121400,   6.72000,
,,,-00.000000121300,   6.72000,
,,,-00.000000121200,   6.64000,
,,,-00.000000121100,   6.56000,
,,,-00.000000121000,   6.56000,
,,,-00.000000120900,   6.48000,
,,,-00.000000120800,   6.40000,
,,,-00.000000120700,   6.40000,
,,,-00.000000120600,   6.32000,
,,,-00.000000120500,   6.24000,
,,,-00.000000120400,   6.16000,
,,,-00.000000120300,   6.16000,
,,,-00.000000120200,   6.08000,
,,,-00.000000120100,   6.00000,
,,,-00.000000120000,   5.92000,
,,,-00.000000119900,   5.84000,
,,,-00.000000119800,   5.76000,
,,,-00.000000119700,   5.76000,
,,,-00.000000119600,   5.68000,
,,,-00.000000119500,   5.60000,
,,,-00.000000119400,   5.52000,
