Record Length,2.500000e+03,,  -0.000000125000,   3.12000,
Sample Interval,1.000000e-10,,  -0.000000124900,   3.12000,
Trigger Point,1.250000000000e+03,,  -0.000000124800,   3.04000,
,,,  -0.000000124700,   3.04000,
,,,  -0.000000124600,   2.96000,
,,,  -0.000000124500,   2.96000,
Source,CH2,,  -0.000000124400,   2.88000,
Vertical Units,V,,  -0.000000124300,   2.88000,
Vertical Scale,2.000000e+00,,  -0.000000124200,   2.88000,
Vertical Offset,-6.400000e+00,,  -0.000000124100,   2.80000,
Horizontal Units,s,,  -0.000000124000,   2.80000,
Horizontal Scale,2.500000e-08,,  -0.000000123900,   2.72000,
Pt Fmt,Y,,  -0.000000123800,   2.72000,
Yzero,0.000000e+00,,  -0.000000123700,   2.72000,
Probe Atten,1.000000e+01,,  -0.000000123600,   2.64000,
Model Number,TDS1012B,,  -0.000000123500,   2.64000,
Serial Number,C063592,,  -0.000000123400,   2.56000,
Firmware Version,FV:v22.01,,  -0.000000123300,   2.56000,
,,,-00.000000123200,   2.48000,
,,,-00.000000123100,   2.48000,
,,,-00.000000123000,   2.40000,
,,,-00.000000122900,   2.40000,
,,,-00.000000122800,   2.32000,
,,,-00.000000122700,   2.32000,
,,,-00.000000122600,   2.24000,
,,,-00.000000122500,   2.16000,
,,,-00.000000122400,   2.16000,
,,,-00.000000122300,   2.08000,
,,,-00.000000122200,   2.00000,
,,,-00.000000122100,   2.00000,
,,,-00.000000122000,   1.92000,
,,,-00.000000121900,   1.84000,
,,,-00.000000121800,   1.76000,
,,,-00.000000121700,   1.76000,
,,,-00.000000121600,   1.68000,
,,,-00.000000121500,   1.60000,
,,,-00.000000121400,   1.52000,
,,,-00.000000121300,   1.44000,
,,,-00.000000121200,   1.44000,
,,,-00.000000121100,   1.36000,
,,,-00.000000121000,   1.28000,
,,,-00.000000120900,   1.20000,
,,,-00.000000120800,   1.12000,
,,,-00.000000120700,   1.12000,
,,,-00.000000120600,   1.04000,
,,,-00.000000120500,   0.96000,
,,,-00.000000120400,   0.88000,
,,,-00.000000120300,   0.88000,
,,,-00.000000120200,   0.80000,
,,,-00.000000120100,   0.72000,
,,,-00.000000120000,   0.72000,
,,,-00.000000119900,   0.64000,
,,,-00.000000119800,   0.56000,
,,,-00.000000119700,   0.56000,
,,,-00.000000119600,   0.48000,
,,,-00.000000119500,   0.40000,
,,,-00.000000119400,   0.32000,
,,,-00.000000119300,   0.32000,
,,,-00.000000119200,   0.24000,
,,,-00.000000119100,   0.16000,
,,,-00.000000119000,   0.16000,
,,,-00.000000118900,   0.08000,
,,,-00.000000118800,   0.00000,
,,,-00.000000118700,   0.00000,
,,,-00.000000118600,  -0.08000,
,,,-00.000000118500,  -0.08000,
,,,-00.000000118400,  -0.16000,
,,,-00.000000118300,  -0.16000,
,,,-00.000000118200,  -0.24000,
,,,-00.000000118100,  -0.24000,
,,,-00.000000118000,  -0.24000,
,,,-00.000000117900,  -0.32000,
,,,-00.000000117800,  -0.32000,
,,,-00.000000117700,  -0.32000,
,,,-00.000000117600,  -0.40000,
,,,-00.000000117500,  -0.40000,
,,,-00.000000117400,  -0.48000,
,,,-00.000000117300,  -0.48000,
,,,-00.000000117200,  -0.56000,
,,,-00.000000117100,  -0.56000,
,,,-00.000000117000,  -0.56000,
,,,-00.000000116900,  -0.64000,
,,,-00.000000116800,  -0.64000,
,,,-00.000000116700,  -0.64000,
,,,-00.000000116600,  -0.72000,
,,,-00.000000116500,  -0.72000,
,,,-00.000000116400,  -0.72000,
,,,-00.000000116300,  -0.72000,
,,,-00.000000116200,  -0.80000,
,,,-00.000000116100,  -0.80000,
,,,-00.000000116000,  -0.80000,
,,,-00.000000115900,  -0.80000,
,,,-00.000000115800,  -0.80000,
,,,-00.000000115700,  -0.80000,
,,,-00.000000115600,  -0.80000,
,,,-00.000000115500,  -0.80000,
,,,-00.000000115400,  -0.80000,
,,,-00.000000115300,  -0.80000,
,,,-00.000000115200,  -0.80000,
,,,-00.000000115100,  -0.80000,
,,,-00.000000115000,  -0.80000,
,,,-00.000000114900,  -0.80000,
,,,-00.000000114800,  -0.80000,
,,,-00.000000114700,  -0.80000,
,,,-00.000000114600,  -0.88000,
,,,-00.000000114500,  -0.88000,
,,,-00.000000114400,  -0.88000,
,,,-00.000000114300,  -0.88000,
,,,-00.000000114200,  -0.88000,
,,,-00.000000114100,  -0.96000,
,,,-00.000000114000,  -0.96000,
,,,-00.000000113900,  -0.96000,
,,,-00.000000113800,  -0.96000,
,,,-00.000000113700,  -0.96000,
,,,-00.000000113600,  -0.96000,
,,,-00.000000113500,  -0.96000,
,,,-00.000000113400,  -0.96000,
,,,-00.000000113300,  -0.96000,
,,,-00.000000113200,  -0.96000,
,,,-00.000000113100,  -0.96000,
,,,-00.000000113000,  -0.96000,
,,,-00.000000112900,  -0.96000,
,,,-00.000000112800,  -0.96000,
,,,-00.000000112700,  -0.88000,
,,,-00.000000112600,  -0.88000,
,,,-00.000000112500,  -0.88000,
,,,-00.000000112400,  -0.80000,
,,,-00.000000112300,  -0.80000,
,,,-00.000000112200,  -0.80000,
